step,split,total,mse,l2,entropy,mag,canon,noncanon,canon_usage,helix
14,train,0.8823126226029097,0.49407010232464527,0.011880744880009977,0.0,0.3763617753982544,0.0,0.0,0.0,0.0
14,val,0.9189661128723762,0.49817803885358375,0.011893157643314448,0.0,0.4088949163754781,0.0,0.0,0.0,0.0
15,train,0.8649982967856736,0.46248623315617027,0.01191794479596148,0.0,0.3905941188335419,0.0,0.0,0.0,0.0
15,val,0.9227109758749471,0.5023788205973578,0.011960770339031092,0.0,0.40837138493855796,0.0,0.0,0.0,0.0
16,train,0.990507849462993,0.5477187572481821,0.011968391688573454,0.0,0.4308207005262375,0.0,0.0,0.0,0.0
16,val,0.8973960887012332,0.49659087167857763,0.011966454977748902,0.0,0.38883876204490664,0.0,0.0,0.0,0.0
17,train,0.9443124679572644,0.5067206772777202,0.011959707263559213,0.0,0.42563208341598513,0.0,0.0,0.0,0.0
17,val,0.9636738096505939,0.5183851026136868,0.011959638912612999,0.0,0.4333290681242943,0.0,0.0,0.0,0.0
18,train,0.9262383625179129,0.5010625943389451,0.011968624633816916,0.0,0.41320714354515076,0.0,0.0,0.0,0.0
18,val,0.9381021885892078,0.5078125855514312,0.011973790589116079,0.0,0.4183158124486605,0.0,0.0,0.0,0.0
19,train,0.884024948719156,0.4666304605326239,0.011970092982941808,0.0,0.4054243952035904,0.0,0.0,0.0,0.0
19,val,0.879443199302744,0.4735368720316456,0.011983664039407578,0.0,0.39392266323169073,0.0,0.0,0.0,0.0
20,train,0.8057392296150256,0.4411801096072615,0.011993539401303353,0.0,0.3525655806064606,0.0,0.0,0.0,0.0
20,val,0.9608837659779261,0.5298786049205235,0.012010927548497913,0.0,0.4189942335089048,0.0,0.0,0.0,0.0
21,train,0.8702454148036853,0.4565915370716785,0.012026962992397975,0.0,0.40162691473960876,0.0,0.0,0.0,0.0
21,val,0.9092815069005111,0.5019135945461816,0.012041756930211518,0.0,0.39532615542411803,0.0,0.0,0.0,0.0
22,train,0.8681199494923177,0.4799753987427999,0.012050742933012316,0.0,0.3760938078165054,0.0,0.0,0.0,0.0
22,val,0.8739478591680587,0.4731471910914093,0.012069691097711515,0.0,0.38873097697893777,0.0,0.0,0.0,0.0
23,train,0.8999680688036815,0.4891395345645974,0.012100083106309875,0.0,0.39872845113277433,0.0,0.0,0.0,0.0
23,val,0.9200930111785299,0.5050988018070828,0.012135788164973111,0.0,0.4028584212064743,0.0,0.0,0.0,0.0
24,train,0.8695511981453972,0.4568603345899514,0.012180081552043098,0.0,0.40051078200340273,0.0,0.0,0.0,0.0
24,val,0.8737301336943183,0.4889951530748023,0.01223184054748822,0.0,0.37250314007202784,0.0,0.0,0.0,0.0
25,train,1.0948347961027634,0.5926281636679493,0.012260782658545941,0.0,0.489945849776268,0.0,0.0,0.0,0.0
25,val,0.8931321617783683,0.4908654237495483,0.012302603037651233,0.0,0.389964134991169,0.0,0.0,0.0,0.0
26,train,0.8715272939047013,0.4831063226567355,0.012350522491747973,0.0,0.376070448756218,0.0,0.0,0.0,0.0
26,val,0.9170793010083874,0.5020544994268933,0.012389496454986085,0.0,0.4026353051265081,0.0,0.0,0.0,0.0
27,train,0.8953685782836883,0.48318937013078217,0.01241740470470591,0.0,0.3997618034482002,0.0,0.0,0.0,0.0
27,val,0.9456025637757658,0.5153562121197444,0.012453848616979032,0.0,0.41779250303904214,0.0,0.0,0.0,0.0
28,train,0.907244222056045,0.4919118659924958,0.012482988802616165,0.0,0.4028493672609329,0.0,0.0,0.0,0.0
28,val,0.9628493159637107,0.5409872051115759,0.012520417927635459,0.0,0.4093416929244995,0.0,0.0,0.0,0.0
29,train,0.9491701508209575,0.5308670741533851,0.012539280695701921,0.0,0.4057637959718704,0.0,0.0,0.0,0.0
29,val,0.9643022076058181,0.5246733972783327,0.01256103529655435,0.0,0.42706777503093085,0.0,0.0,0.0,0.0
30,train,0.8720728841009435,0.47191660033937294,0.012602243210384978,0.0,0.3875540405511856,0.0,0.0,0.0,0.0
30,val,0.9252543173848209,0.5077273439249654,0.012667020334537595,0.0,0.4048599531253179,0.0,0.0,0.0,0.0
31,train,0.8727560657649303,0.4699262120717299,0.012718830505562972,0.0,0.39011102318763735,0.0,0.0,0.0,0.0
31,val,0.9152745790255412,0.5033187563630348,0.012777242219442262,0.0,0.39917858044306437,0.0,0.0,0.0,0.0
32,train,0.9168031743812568,0.5163057306869672,0.012839327472861702,0.0,0.38765811622142793,0.0,0.0,0.0,0.0
32,val,0.9418505450580561,0.5154921941740427,0.012918697070174305,0.0,0.41343965381383896,0.0,0.0,0.0,0.0
33,train,0.9543015612416783,0.5158617850343924,0.01297521462567409,0.0,0.4254645615816116,0.0,0.0,0.0,0.0
33,val,0.9887523755299925,0.5450758134925955,0.013044390009173384,0.0,0.4306321720282237,0.0,0.0,0.0,0.0
34,train,0.9583513989346176,0.5292596074815877,0.013099397363331189,0.0,0.4159923940896988,0.0,0.0,0.0,0.0
34,val,0.8700338649473888,0.48425647530776944,0.013158227636420067,0.0,0.3726191620031993,0.0,0.0,0.0,0.0
35,train,0.8410721889064716,0.4682086765017102,0.013207898207507049,0.0,0.35965561419725417,0.0,0.0,0.0,0.0
35,val,0.9578410836421141,0.527972017115802,0.013274157394785378,0.0,0.41659490913152697,0.0,0.0,0.0,0.0
36,train,0.8378022207008348,0.4498653491352414,0.01331552199245779,0.0,0.37462134957313536,0.0,0.0,0.0,0.0
36,val,0.933389558941376,0.5138599803795916,0.01336117533366027,0.0,0.406168403228124,0.0,0.0,0.0,0.0
37,train,0.8913986067334948,0.491279627508799,0.01338445485545604,0.0,0.38673452436923983,0.0,0.0,0.0,0.0
37,val,0.9194868942931224,0.5043050296608698,0.013414912753386948,0.0,0.4017669518788656,0.0,0.0,0.0,0.0
38,train,0.8884059021618871,0.4763212294018123,0.013450665186946865,0.0,0.3986340075731277,0.0,0.0,0.0,0.0
38,val,0.9041099096104878,0.4951548132869388,0.013503664353747282,0.0,0.3954514319698016,0.0,0.0,0.0,0.0
39,train,0.8857418547310324,0.4752303506139812,0.013572205606499752,0.0,0.39693929851055143,0.0,0.0,0.0,0.0
39,val,0.9066353803225948,0.4923741849153513,0.013685431426695814,0.0,0.40057576398054756,0.0,0.0,0.0,0.0
40,train,0.8488485075173543,0.4678257851311563,0.013785997890310129,0.0,0.36723672449588773,0.0,0.0,0.0,0.0
40,val,0.8813234717395413,0.48523533986118406,0.013911748045266736,0.0,0.38217638383309044,0.0,0.0,0.0,0.0
41,train,0.7805811325733166,0.434172526307364,0.014003852700164285,0.0,0.33240475356578825,0.0,0.0,0.0,0.0
41,val,0.886190209347172,0.4975310747575755,0.014103570662899507,0.0,0.37455556392669676,0.0,0.0,0.0,0.0
42,train,0.8777392085231238,0.4707454729852489,0.014177185998308705,0.0,0.392816549539566,0.0,0.0,0.0,0.0
42,val,0.8694884803457078,0.47679096174528407,0.01426275028129398,0.0,0.3784347683191299,0.0,0.0,0.0,0.0
43,train,0.8470669048551753,0.479781440322276,0.014321470089482712,0.0,0.3529639944434166,0.0,0.0,0.0,0.0
43,val,0.8811510339549747,0.4746376745581545,0.014390426624978633,0.0,0.3921229327718417,0.0,0.0,0.0,0.0
44,train,0.7707485700683824,0.42024984365076373,0.014446046402054675,0.0,0.336052680015564,0.0,0.0,0.0,0.0
44,val,0.8787861975236474,0.48950984082513743,0.014545931618846372,0.0,0.3747304250796636,0.0,0.0,0.0,0.0
45,train,0.7586795861211064,0.42459913703933216,0.014656079150553156,0.0,0.31942436993122103,0.0,0.0,0.0,0.0
45,val,0.8413474341020765,0.4703873000672685,0.014795319999710248,0.0,0.35616481403509775,0.0,0.0,0.0,0.0
46,train,0.8212830746117099,0.4653922407568004,0.014911898494000996,0.0,0.3409789353609085,0.0,0.0,0.0,0.0
46,val,0.9348045800564582,0.5094504418806086,0.015042131304944143,0.0,0.4103120068709056,0.0,0.0,0.0,0.0
47,train,0.8611577024405481,0.46703905473018226,0.01513462258963055,0.0,0.37898402512073515,0.0,0.0,0.0,0.0
47,val,0.9277510815627784,0.5233828427936066,0.01525169921139703,0.0,0.38911653955777487,0.0,0.0,0.0,0.0
48,train,0.862341793128093,0.47420236781112857,0.015356107154999913,0.0,0.3727833181619644,0.0,0.0,0.0,0.0
48,val,0.9006810885493282,0.5014581197070193,0.01548555376700665,0.0,0.3837374150753021,0.0,0.0,0.0,0.0
49,train,0.820419311509081,0.45917797198125837,0.015569903337217538,0.0,0.34567143619060514,0.0,0.0,0.0,0.0
49,val,0.8836869159133679,0.4737626011926152,0.015672595106882906,0.0,0.39425171961387,0.0,0.0,0.0,0.0
50,train,0.8136026003865748,0.4477582994793064,0.015734342258586543,0.0,0.35010995864868166,0.0,0.0,0.0,0.0
50,val,0.8998230319770045,0.4958234195430764,0.015813975238022845,0.0,0.38818563719590504,0.0,0.0,0.0,0.0
51,train,0.816311582356661,0.463114556071383,0.01589464995537923,0.0,0.33730237632989885,0.0,0.0,0.0,0.0
51,val,0.8607584723209575,0.46387700706877505,0.01599484447235007,0.0,0.3808866207798322,0.0,0.0,0.0,0.0
52,train,0.8248730001085907,0.47066941295539666,0.016056516149280137,0.0,0.3381470710039139,0.0,0.0,0.0,0.0
52,val,0.9404311603248396,0.5211033593116943,0.0161309843700662,0.0,0.4031968166430791,0.0,0.0,0.0,0.0
53,train,0.6870795378791356,0.376123777432959,0.016215120819196745,0.0,0.29474063962697983,0.0,0.0,0.0,0.0
53,val,0.9323442549921717,0.52876944069019,0.016327305537714595,0.0,0.38724750876426695,0.0,0.0,0.0,0.0
54,train,0.7557061755068517,0.4165046760767092,0.01646781703611478,0.0,0.3227336823940277,0.0,0.0,0.0,0.0
54,val,0.8958746225505069,0.4866011229938326,0.01662447185148154,0.0,0.39264902770519255,0.0,0.0,0.0,0.0
55,train,0.8894874757952387,0.5014144253747207,0.016731610338921704,0.0,0.37134144008159636,0.0,0.0,0.0,0.0
55,val,0.9152561367057157,0.4977344962141705,0.01684971186723326,0.0,0.40067192862431206,0.0,0.0,0.0,0.0
56,train,0.8496539601955735,0.4513238245651567,0.016948957728195314,0.0,0.3813811779022217,0.0,0.0,0.0,0.0
56,val,0.9089232407089249,0.5070621702801045,0.017078875834278636,0.0,0.38478219459454216,0.0,0.0,0.0,0.0
57,train,0.9131122589162931,0.4877561478377534,0.017151186018267615,0.0,0.40820492506027223,0.0,0.0,0.0,0.0
57,val,0.8785460607745776,0.4872359522765229,0.017222761904515757,0.0,0.3740873465935389,0.0,0.0,0.0,0.0
58,train,0.8273561694939684,0.4653502095455634,0.01730883916269175,0.0,0.3446971207857132,0.0,0.0,0.0,0.0
58,val,0.9560524044815574,0.52417614889136,0.017433040359096538,0.0,0.4144432152311007,0.0,0.0,0.0,0.0
59,train,0.9163134654737031,0.51526984060454,0.017508943072135463,0.0,0.3835346817970276,0.0,0.0,0.0,0.0
59,val,0.8437883165443263,0.4700942652378902,0.01758203903932332,0.0,0.35611201226711275,0.0,0.0,0.0,0.0
60,train,0.8766763316308148,0.49492726823994226,0.0176166560832478,0.0,0.3641324073076248,0.0,0.0,0.0,0.0
60,val,0.9005356167487218,0.4879756496097332,0.017663948633892087,0.0,0.3948960185050964,0.0,0.0,0.0,0.0
61,train,0.777012903517817,0.4406473594179314,0.017766889233667215,0.0,0.3185986548662186,0.0,0.0,0.0,0.0
61,val,0.8500347185899723,0.4734609910764331,0.017896379019009465,0.0,0.3586773484945297,0.0,0.0,0.0,0.0
62,train,0.8545991336657022,0.4802575974287281,0.017979103995534103,0.0,0.3563624322414398,0.0,0.0,0.0,0.0
62,val,0.8889627644586972,0.48738214695346593,0.018066966710406977,0.0,0.38351365079482397,0.0,0.0,0.0,0.0
63,train,0.8812165838262812,0.47916616982993193,0.01813758543170551,0.0,0.38391282856464387,0.0,0.0,0.0,0.0
63,val,0.8650313671753302,0.46585257411644126,0.01824202291776427,0.0,0.3809367701411247,0.0,0.0,0.0,0.0
64,train,0.8594740381210499,0.4709083696638011,0.018312236660221252,0.0,0.3702534317970276,0.0,0.0,0.0,0.0
64,val,0.837559134952463,0.46801921919630174,0.018389083679293938,0.0,0.3511508320768674,0.0,0.0,0.0,0.0
65,train,0.8050964143028914,0.43345049471648345,0.018467117453801328,0.0,0.3531788021326065,0.0,0.0,0.0,0.0
65,val,0.8380266127596533,0.470340900231407,0.018583108635760973,0.0,0.3491026038924853,0.0,0.0,0.0,0.0
66,train,0.8543906136993373,0.4656364949128009,0.018662713275633992,0.0,0.3700914055109024,0.0,0.0,0.0,0.0
66,val,0.8904417783488431,0.4850246437379039,0.018739675728607467,0.0,0.38667745888233185,0.0,0.0,0.0,0.0
67,train,0.8828054353797393,0.47989407268006723,0.018770975522204657,0.0,0.38414038717746735,0.0,0.0,0.0,0.0
67,val,0.817115196271171,0.4450896861006719,0.018806932368317878,0.0,0.35321857780218124,0.0,0.0,0.0,0.0
68,train,0.7611498665361991,0.425921813149002,0.01884571379044884,0.0,0.31638233959674833,0.0,0.0,0.0,0.0
68,val,0.9129491874575667,0.5010227055604611,0.018893471136162313,0.0,0.3930330107609431,0.0,0.0,0.0,0.0
69,train,0.8677065331227661,0.4769468443804573,0.01890982402101044,0.0,0.3718498647212982,0.0,0.0,0.0,0.0
69,val,0.8938934854211359,0.49316539764951706,0.018922323136214843,0.0,0.38180576463540394,0.0,0.0,0.0,0.0
70,train,0.9264143069889146,0.49367197414740377,0.01893330755388265,0.0,0.4138090252876282,0.0,0.0,0.0,0.0
70,val,0.9213574276046627,0.502055992423949,0.01894067906162106,0.0,0.40036075611909233,0.0,0.0,0.0,0.0
71,train,0.8377591767688661,0.47563842864604045,0.018946767409935106,0.0,0.3431739807128906,0.0,0.0,0.0,0.0
71,val,0.865822709107732,0.46948884405276875,0.018962954708454872,0.0,0.37737091034650805,0.0,0.0,0.0,0.0
72,train,0.8781955384260103,0.48501769495125985,0.018986028813724482,0.0,0.374191814661026,0.0,0.0,0.0,0.0
72,val,0.8363254735734853,0.4632580123215242,0.019019375045842734,0.0,0.3540480862061183,0.0,0.0,0.0,0.0
73,train,0.848525522399507,0.4701837952810896,0.01905170546047382,0.0,0.3592900216579437,0.0,0.0,0.0,0.0
73,val,0.8445781063189284,0.4604120741347988,0.0191046730766351,0.0,0.3650613591074944,0.0,0.0,0.0,0.0
74,train,0.8676262999773415,0.46291044542890747,0.019174510859469262,0.0,0.38554134368896487,0.0,0.0,0.0,0.0
74,val,0.8987823595473546,0.49527555425200814,0.01927264560719155,0.0,0.38423415968815483,0.0,0.0,0.0,0.0
75,train,0.9528734600097396,0.5062515886684122,0.019338697541812794,0.0,0.42728317379951475,0.0,0.0,0.0,0.0
75,val,0.8939254543045354,0.4959580520936123,0.019399787556222955,0.0,0.37856761465469996,0.0,0.0,0.0,0.0
76,train,0.8046348251358326,0.462870067714071,0.01945127734258763,0.0,0.32231348007917404,0.0,0.0,0.0,0.0
76,val,0.8769799433029911,0.478305734771711,0.019503589083253833,0.0,0.37917061944802605,0.0,0.0,0.0,0.0
77,train,0.8617906616519025,0.4775859754236637,0.019532988015615246,0.0,0.3646716982126236,0.0,0.0,0.0,0.0
77,val,0.8580831605048181,0.48691826456208315,0.019573039661772196,0.0,0.3515918562809626,0.0,0.0,0.0,0.0
78,train,0.7826234813604961,0.4136144242400059,0.019619927243399587,0.0,0.3493891298770905,0.0,0.0,0.0,0.0
78,val,0.9154714618347082,0.5018855018978525,0.019696879948853063,0.0,0.39388907998800277,0.0,0.0,0.0,0.0
79,train,0.7696841957817153,0.42295618809402324,0.01976214666521959,0.0,0.3269658610224724,0.0,0.0,0.0,0.0
79,val,0.8548458493163816,0.4696191082280932,0.01988147214338894,0.0,0.3653452689448992,0.0,0.0,0.0,0.0
80,train,0.8100803498843504,0.4470367996226064,0.020001073786505234,0.0,0.3430424764752388,0.0,0.0,0.0,0.0
80,val,0.8703482068535824,0.47824946043302835,0.02012094181936153,0.0,0.37197780460119245,0.0,0.0,0.0,0.0
81,train,0.8841905405791218,0.477894052061795,0.020190676921409974,0.0,0.3861058115959167,0.0,0.0,0.0,0.0
81,val,0.8872603445258578,0.47229122128980205,0.020266214342629384,0.0,0.39470290889342624,0.0,0.0,0.0,0.0
82,train,0.760056923446046,0.42397095424402825,0.020319251708483584,0.0,0.3157667174935341,0.0,0.0,0.0,0.0
82,val,0.9377202133670643,0.5237781496695492,0.02038217221532094,0.0,0.3935598914821943,0.0,0.0,0.0,0.0
83,train,0.8207885636722825,0.4544142101068142,0.0204390833752293,0.0,0.34593527019023895,0.0,0.0,0.0,0.0
83,val,0.8626544767798742,0.47237565505935897,0.020501079195573754,0.0,0.3697777425249418,0.0,0.0,0.0,0.0
84,train,0.7685691371288644,0.42328485745699024,0.020553631571498164,0.0,0.3247306481003761,0.0,0.0,0.0,0.0
84,val,0.9269780705820228,0.5086431108046487,0.020609851014792138,0.0,0.39772510876258216,0.0,0.0,0.0,0.0
85,train,0.8040953684631805,0.4166336034500171,0.02064722617668424,0.0,0.3668145388364792,0.0,0.0,0.0,0.0
85,val,0.8540845166973738,0.4767199284334195,0.02068591215543514,0.0,0.3566786761085192,0.0,0.0,0.0,0.0
86,train,0.7640638565689468,0.42516631789373427,0.02070238788261384,0.0,0.31819515079259875,0.0,0.0,0.0,0.0
86,val,0.9040045807666828,0.49588319355606114,0.020737474210196897,0.0,0.3873839130004247,0.0,0.0,0.0,0.0
87,train,0.9130959666747746,0.5137131637408852,0.020773023456769908,0.0,0.37860977947711943,0.0,0.0,0.0,0.0
87,val,0.9205493124941919,0.4973176397000649,0.02080272987534969,0.0,0.40242894291877745,0.0,0.0,0.0,0.0
88,train,0.9228857753374742,0.5085353628497575,0.02082949101898197,0.0,0.39352092146873474,0.0,0.0,0.0,0.0
88,val,0.900611402262485,0.5019623403027896,0.02086184446186952,0.0,0.3777872174978256,0.0,0.0,0.0,0.0
89,train,0.825165254475475,0.45706269597159166,0.020906937669055905,0.0,0.3471956208348274,0.0,0.0,0.0,0.0
89,val,0.8536969292523601,0.4721109590299164,0.020952373444527706,0.0,0.36063359677791595,0.0,0.0,0.0,0.0
90,train,0.852799018711392,0.4758104893526009,0.02097693005649926,0.0,0.35601159930229187,0.0,0.0,0.0,0.0
90,val,0.9026882141225613,0.4953274569866161,0.0210056789155777,0.0,0.3863550782203674,0.0,0.0,0.0,0.0
91,train,0.854698451367983,0.48483546460896115,0.021025307134464315,0.0,0.3488376796245575,0.0,0.0,0.0,0.0
91,val,0.8287469572537962,0.45029395903205993,0.021039973518074663,0.0,0.3574130247036616,0.0,0.0,0.0,0.0
92,train,0.8511590753691525,0.48659802447066236,0.021056958801207715,0.0,0.3435040920972824,0.0,0.0,0.0,0.0
92,val,0.9422123237265325,0.5051151560879366,0.02111034558977283,0.0,0.41598682204882304,0.0,0.0,0.0,0.0
93,train,0.7249988234781995,0.42066754065331297,0.021210357100380207,0.0,0.28312092572450637,0.0,0.0,0.0,0.0
93,val,0.8017823925827013,0.44165542632888044,0.021336006637318564,0.0,0.33879095961650213,0.0,0.0,0.0,0.0
94,train,0.8865407391646999,0.49695080511573364,0.021396674213722915,0.0,0.3681932598352432,0.0,0.0,0.0,0.0
94,val,0.8595222560948276,0.4781219319380456,0.02145602479666563,0.0,0.35994429936011635,0.0,0.0,0.0,0.0
95,train,0.816593299163172,0.45309554866854346,0.02150603387132239,0.0,0.3419917166233063,0.0,0.0,0.0,0.0
95,val,0.878962241427784,0.4918845030664762,0.021558353321501574,0.0,0.36551938503980635,0.0,0.0,0.0,0.0
96,train,0.7862458164629126,0.4383449818970089,0.021585832422520802,0.0,0.32631500214338305,0.0,0.0,0.0,0.0
96,val,0.8941704442647479,0.49659395328213396,0.021651283844552834,0.0,0.37592520713806155,0.0,0.0,0.0,0.0
97,train,0.7731707133031044,0.4395824492950484,0.021736357231627666,0.0,0.3118519067764282,0.0,0.0,0.0,0.0
97,val,0.8866408502763422,0.49164517782265,0.02182513569717677,0.0,0.3731705367565155,0.0,0.0,0.0,0.0
98,train,0.8465005000101409,0.48851156436096366,0.021887783646365767,0.0,0.33610115200281143,0.0,0.0,0.0,0.0
98,val,0.8473669283713511,0.45965435382181485,0.021955707220256315,0.0,0.3657568673292796,0.0,0.0,0.0,0.0
99,train,0.8307477735726081,0.44626925172977383,0.02201038946616345,0.0,0.36246813237667086,0.0,0.0,0.0,0.0
99,val,0.8617260827258487,0.4781003477884127,0.0220714833262032,0.0,0.3615542516112328,0.0,0.0,0.0,0.0
100,train,0.8998914865305953,0.5103940776425324,0.02212289633484775,0.0,0.367374512553215,0.0,0.0,0.0,0.0
100,val,0.807595574967064,0.430382841334311,0.022196918831695955,0.0,0.3550158148010572,0.0,0.0,0.0,0.0
101,train,0.8178376404623989,0.449266589522799,0.02225064235691249,0.0,0.34632040858268737,0.0,0.0,0.0,0.0
101,val,0.8609780481762299,0.4831328917108348,0.022304811849617898,0.0,0.3555403446157773,0.0,0.0,0.0,0.0
102,train,0.8154129063105243,0.45516730616222867,0.022414175971602633,0.0,0.337831424176693,0.0,0.0,0.0,0.0
102,val,0.8451012535750818,0.457498712097927,0.02252953214513354,0.0,0.3650730093320211,0.0,0.0,0.0,0.0
103,train,0.8861592511955994,0.47646253157002433,0.022577576914412527,0.0,0.38711914271116254,0.0,0.0,0.0,0.0
103,val,0.8658186419204076,0.47407519340782067,0.022630487518343134,0.0,0.3691129609942436,0.0,0.0,0.0,0.0
104,train,0.8080923567764582,0.43682025605463554,0.02266700289152699,0.0,0.3486050978302956,0.0,0.0,0.0,0.0
104,val,0.8635236398004849,0.47035814725249775,0.022705732319194077,0.0,0.37045976022879284,0.0,0.0,0.0,0.0
105,train,0.7947544450023837,0.43883917727711264,0.02275843914298406,0.0,0.33315682858228685,0.0,0.0,0.0,0.0
105,val,0.869737293010688,0.47720431302510724,0.022836602767811177,0.0,0.3696963772177696,0.0,0.0,0.0,0.0
106,train,0.7867918290795912,0.43642423470882685,0.022890295693796754,0.0,0.3274772986769676,0.0,0.0,0.0,0.0
106,val,0.8780690750014237,0.4748010598425953,0.022960512114223012,0.0,0.38030750304460526,0.0,0.0,0.0,0.0
107,train,0.8647796701634929,0.49436692782762137,0.02299619241483593,0.0,0.34741654992103577,0.0,0.0,0.0,0.0
107,val,0.8655976746758529,0.4717128737737845,0.0230451887161132,0.0,0.37083961218595507,0.0,0.0,0.0,0.0
108,train,0.8593946267856583,0.46921349512354615,0.02309013158200354,0.0,0.36709100008010864,0.0,0.0,0.0,0.0
108,val,0.898786910107557,0.4920720893888052,0.023133952772603984,0.0,0.38358086794614793,0.0,0.0,0.0,0.0
109,train,0.8542662403903176,0.4624318812687269,0.023150255036622103,0.0,0.36868410408496854,0.0,0.0,0.0,0.0
109,val,0.8666652673056227,0.46882284061299995,0.023171807920116232,0.0,0.37467061877250674,0.0,0.0,0.0,0.0
110,train,0.7579238153326571,0.412770008891197,0.02320330523792305,0.0,0.32195050120353697,0.0,0.0,0.0,0.0
110,val,0.8340025946343529,0.46715538034436127,0.02324447402207915,0.0,0.34360274026791254,0.0,0.0,0.0,0.0
111,train,0.7445564889851151,0.41047410871328094,0.02328273985473518,0.0,0.310799640417099,0.0,0.0,0.0,0.0
111,val,0.839968123151925,0.4725053285635541,0.023313059515122452,0.0,0.34414973507324853,0.0,0.0,0.0,0.0
112,train,0.8615969350234817,0.4888057463079691,0.023353068290765076,0.0,0.3494381204247475,0.0,0.0,0.0,0.0
112,val,0.8485761001692566,0.4702098024873315,0.023390175600645418,0.0,0.35497612208127977,0.0,0.0,0.0,0.0
113,train,0.7914688568145067,0.43070248734856786,0.023392787937275138,0.0,0.33737358152866365,0.0,0.0,0.0,0.0
113,val,0.8738340807856306,0.47624863823101665,0.02339121142194771,0.0,0.37419423113266626,0.0,0.0,0.0,0.0
114,train,0.8437399914359587,0.4706292015634304,0.02339325330388652,0.0,0.3497175365686417,0.0,0.0,0.0,0.0
114,val,0.8446415573948847,0.46657915699706,0.02341570375081658,0.0,0.35464669664700826,0.0,0.0,0.0,0.0
115,train,0.8586624128909319,0.46829358061402504,0.023445523904409248,0.0,0.36692330837249754,0.0,0.0,0.0,0.0
115,val,0.884043113893373,0.4904336870403448,0.023478791551755997,0.0,0.37013063530127205,0.0,0.0,0.0,0.0
116,train,0.8502570020641823,0.472069365702896,0.02351638607756789,0.0,0.3546712502837181,0.0,0.0,0.0,0.0
